id_number,name,host_since,host_response_rate,host_acceptance_rate,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,host_response_rate_nan,host_acceptance_rate_nan,Capitol Hill,Columbia Heights,Dupont Circle,Logan Circle,U Street Corridor,Adams Morgan,Near Northeast/H Street Corridor,Shaw,city_one_hot,state_one_hot,property_type_house,property_type_other,Private room,Shared room,bed_type_not_real_bed,instant_bookable_not_f,moderate,strict,super_strict_30,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,Washer_amenities,Dryer_amenities,SmokeDetector_amenities,Internet_amenities,Essentials_amenities,TV_amenities,Shampoo_amenities,CableTV_amenities,FireExtinguisher_amenities,Family/KidFriendly_amenities,CarbonMonoxideDetector_amenities,FirstAidKit_amenities,FreeParkingonPremises_amenities,ElevatorinBuilding_amenities,other_rare_amenities_amenities,price_log
157,room to stay in luxury apt building,-0.898288660557949,0.5952693926966371,-1.925012799342933,-1.0843194163871952,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,125.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.018326340613993578,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,4.8283137373023015
158,Spacious 1br in Columbia Heights,-1.0194086417046877,0.5026976488286152,-0.4278427350061914,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,90.0,-0.2681327780642964,-0.46049569642034127,-0.3215360853637992,-0.018326340613993578,-0.47447284962949143,0.8366590354731858,0.0,0.0,0.0,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.19470718343598678,-0.45852192246002316,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,4.499809670330265
159,[1396-J1]Jr.1 BR-Newseum Residences,2.5300796946789026,-0.7007350214556688,-0.5615186336076862,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,239.0,-0.8166987378582321,-0.46049569642034127,0.44531475252627484,-0.018307755196537264,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901297948223836,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,5.476463551931511
160,Gorgeous 2BD Condo,-0.4642753947821356,-2.4904554029040913,-1.925012799342933,0.8855656614389245,-0.4295106956787127,0.9355328007957316,0.2881519174941927,400.0,1.3775651013175108,2.502608485778246,-0.3215360853637992,-0.01829765720493445,-0.3086198290793896,0.3272876519473091,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-1.5365258831652184,-0.3891493148089094,-0.3563195095221102,-0.7435957326548301,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,5.991464547107982
161,Spacious 1BD Near E. Market,-0.9823997585765175,0.28669691313656426,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,160.0,0.28043318172963927,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,0.023086212020814057,0.7093161895917166,0.5808383245715515,-0.3008131434104074,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,0.47652017497894367,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,5.075173815233827
162,"Full 1 BR Apt, Great Location! ",0.38356447324503473,0.28669691313656426,0.34747747688247826,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,1.1193913106114461,119.0,0.49985956564721357,0.2802803491293055,-0.06591913940044118,-0.01831874794688969,1.2172279599815472,-0.05474088569709842,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,-0.3891493148089094,-0.3563195095221102,0.128730126541279,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,4.77912349311153
163,Clean & comfy & close to metro,1.5207465184560807,0.00898168153249874,0.6682996335260657,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,55.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.018326059404100842,-0.07642560030924704,0.07260196018437075,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,3.013677085712725,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4.007333185232471
164,Trendy DC/Logan Circle 2BR/2BATH,-0.5265176073158763,0.5952693926966371,0.7485051726869626,0.39309439198239454,1.2669571941930564,0.9355328007957316,0.2881519174941927,199.0,2.4746970209053822,-0.46049569642034127,1.2121655904163489,-0.01832181569117409,-0.07642560030924704,-0.18208373157856758,-0.7002266991249751,-0.3008131434104074,-1.056523433860767,0.4042185363447895,0.6774137512987364,-0.3891493148089094,-0.3563195095221102,-0.4984322558872961,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,5.293304824724492
165,Luxury in Adams Morgan (2Bed/2.5Ba),-0.36670652108059615,-0.17616180620354496,-1.925012799342933,1.3780369308954543,2.115191139128941,0.9355328007957316,0.2881519174941927,399.0,1.9261310611114464,1.7618324402285992,-0.06591913940044118,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.19470718343598678,-0.9773562570145717,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5.988961416889864
166,"1 Bedroom Apt, 2nd Floor, H St. NE",0.6628133186666821,0.5952693926966371,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,80.0,-0.04870639414672212,-0.46049569642034127,-0.3215360853637992,-0.018325650371529587,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.19470718343598678,-0.6409691609846996,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,4.382026634673881
167,Cozy Place in The  ❤️ of DC,-0.5904420418099884,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,65.0,-0.706985545899445,-0.46049569642034127,-0.3215360853637992,-0.01832567593606529,0.35479225312101775,-1.964883573919136,-0.7002266991249751,-1.2344270178443206,-1.056523433860767,-1.221810384247748,-0.42955606593324097,-1.5730040814673716,-0.3563195095221102,0.18574488858024044,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4.174387269895637
168,Sweet Guest Room-Private Bath-Wifi,1.3256087710530018,0.5952693926966371,0.3742126566027772,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,60.0,-0.8166987378582321,-0.46049569642034127,0.18969780656291685,-0.018326059404100842,1.548934001081751,0.4546304978287783,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,-0.3387909221782043,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,4.0943445622221
169,Cozy Capitol Hill Apartment,-1.266695269879279,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,70.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,-1.981291722821502,-1.2344270178443206,0.4191537548024249,0.4042185363447895,0.6774137512987364,-1.5730040814673716,-0.3563195095221102,-0.45852192246002316,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4.248495242049359
170,Historic & Chic Capitol Hill Home,1.9934508893204355,0.5952693926966371,-1.925012799342933,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,129.0,1.1581387173999365,0.2802803491293055,0.18969780656291685,-0.018325624806993884,0.9850337312114047,0.07260196018437075,-0.7002266991249751,-0.3008131434104074,0.4191537548024249,0.4042185363447895,0.6774137512987364,-0.3891493148089094,-0.3563195095221102,-0.43001454144054246,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4.859812404361672
171,Exquisitely Furnished Studio AdMo,0.5736555547669995,0.5952693926966371,0.24053675800128244,-0.5918481469306653,-0.4295106956787127,0.0,-0.5430874756230608,129.0,3.571828940493253,-0.46049569642034127,0.18969780656291685,-0.018303409225467696,-0.04325499619922668,-0.05474088569709842,-0.7002266991249751,-0.3008131434104074,-1.056523433860767,-1.221810384247748,-0.42955606593324097,-0.3891493148089094,0.45174212090850707,-0.7036853992275572,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,4.859812404361672
172,2br LeDroit Home with City View,0.13964228899118614,-1.8733104437839454,0.21380157828098348,0.39309439198239454,1.2669571941930564,0.9355328007957316,0.2881519174941927,125.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.45852192246002316,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,4.8283137373023015
173,Sunny 2BD with Huge Balcony,-0.6123109272948162,-2.4904554029040913,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,79.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.40813164140945074,-1.7101978821561976,-0.7002266991249751,-2.168040892278234,-1.056523433860767,-1.221810384247748,-1.5365258831652184,-0.3891493148089094,-0.3563195095221102,-0.6409691609846996,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4.3694478524670215
174,Columbia heights lovely 1bd/1ba apt,0.34150892423575047,-2.4904554029040913,-1.925012799342933,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,125.0,0.28043318172963927,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.20910801674932852,0.3272876519473091,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.18485106467300852,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,4.8283137373023015
175,THIS ISN'T GRANDMOTHER'S TOWNHOUSE!,-1.2246397208699946,0.5952693926966371,0.7485051726869626,1.3780369308954543,0.41872324925717186,0.9355328007957316,0.2881519174941927,205.0,0.49985956564721357,1.7618324402285992,-0.06591913940044118,-0.018325650371529587,-0.40813164140945074,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,0.6817733183192046,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,5.3230099791384085
176,Newton Suite: Nice well located 1BR,0.657766652785568,-0.021875566423508543,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,115.0,-0.2681327780642964,-0.46049569642034127,-0.06591913940044118,-0.018326161662243653,0.12259802435087516,0.4546304978287783,0.5808383245715515,-0.3008131434104074,0.4191537548024249,0.4042185363447895,-0.42955606593324097,0.7947054518495527,-0.3563195095221102,-0.4186115890327502,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,4.74493212836325
177,Perfect Spot Know where to go in DC,-0.7098798009963556,0.3792686570045861,0.4276830160433751,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,108.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01832411649938739,1.0182043353214252,-0.30942657746003677,-0.7002266991249751,-0.3008131434104074,0.4191537548024249,0.4042185363447895,0.6774137512987364,-0.3891493148089094,-0.3563195095221102,2.774215085149087,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,4.68213122712422
178,Hill Flats DC - WALK EVERYWHERE!!!,-0.097551007421177,0.5952693926966371,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,195.0,1.3775651013175108,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.40813164140945074,-0.05474088569709842,-0.7002266991249751,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.19470718343598678,-0.9260429711795066,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.272999558563747
179,1B/1B Dupont Apt w/private entrance,-0.9605308730916897,0.5026976488286152,-0.026815039201707108,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,150.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.17593741263930815,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,0.11162569792959069,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,5.0106352940962555
180,"Capital Hill, by Metro, Sleeps 10!",-1.007633087982088,0.5952693926966371,0.7485051726869626,3.3479220087215738,-0.4295106956787127,2.1217535963947154,2.7818700968459535,289.0,2.4527543825136244,1.7618324402285992,-0.06591913940044118,-0.01829765720493445,0.05625681613083443,-0.30942657746003677,-0.7002266991249751,-0.3008131434104074,0.4191537548024249,0.4042185363447895,-0.42955606593324097,-0.3891493148089094,-0.3563195095221102,1.0352648429607652,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,5.666426688112432
181,Armory Row Home ~ East Capitol Hill,2.4291463770566204,0.5644121447406298,0.45441819576367404,2.8554507392650437,1.2669571941930564,2.1217535963947154,1.1193913106114461,225.0,2.1455574450290205,2.502608485778246,0.18969780656291685,-0.01829765720493445,-0.44130224551947106,-1.7101978821561976,-1.981291722821502,-0.3008131434104074,-4.007877811187151,-1.221810384247748,-2.643495700397196,-1.5730040814673716,3.0375393382864826,-0.8291178757132721,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,5.41610040220442
182,Convenient Urban Oasis,-1.0278197515065444,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,115.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,4.74493212836325
183,"Classic scandinavian, kid haven",-0.0756821219363492,0.5952693926966371,0.7485051726869626,2.362979469808514,0.41872324925717186,3.307974391993699,1.9506307037286998,325.0,1.8164178691526593,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,0.25528044079095663,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.4243130652366463,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,5.783825182329737
184,Brookland Apt for Pope visit,-1.2582841600774222,0.5952693926966371,-1.925012799342933,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,300.0,-0.2681327780642964,-0.46049569642034127,-0.3215360853637992,-0.018326315049457875,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,5.703782474656201
185,Cozy Trinidad in-law suite,0.042073415289646685,0.03983892948850602,-0.4011075552858925,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,90.0,0.49985956564721357,0.2802803491293055,-0.3215360853637992,-0.01832488343545849,0.5869864818911603,0.07260196018437075,-0.7002266991249751,0.6328007310235059,0.4191537548024249,-1.221810384247748,-2.643495700397196,-0.3891493148089094,-0.19470718343598678,-0.27037320773145057,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,4.499809670330265
186,Home Away From Home,-0.3498843014768825,-0.5155915337196251,0.7485051726869626,0.39309439198239454,-0.4295106956787127,0.9355328007957316,0.2881519174941927,149.0,0.828999141523575,0.2802803491293055,-0.3215360853637992,-0.01829765720493445,-0.24227862085934887,-1.3281693445117901,-0.7002266991249751,-1.2344270178443206,-2.532200622523959,-2.8478393048402855,-0.42955606593324097,-0.3891493148089094,-0.3563195095221102,-0.1791495884691124,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5.003946305945459
187,Dupont West: Charming Studio,-0.9420264315276046,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-1.4369087904022355,-0.5430874756230608,160.0,0.828999141523575,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,0.35479225312101775,0.5819733437102474,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.03309485734986331,1.4571740820490797,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,5.075173815233827
188,Cozy room in Victorian house,0.8545866221490183,0.28669691313656426,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,115.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.3086198290793896,0.8366590354731858,0.5808383245715515,-1.2344270178443206,0.4191537548024249,0.4042185363447895,-2.643495700397196,0.7947054518495527,-0.03309485734986331,-0.7949090184898954,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,4.74493212836325
189,Modern:Bright:CoHi 1BD + SofaBed,1.1271065797291802,0.5952693926966371,0.7485051726869626,-0.09937687747413539,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,129.0,-0.1803622244972667,0.2802803491293055,-0.06591913940044118,-0.01829765720493445,-0.17593741263930815,-0.18208373157856758,-0.7002266991249751,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,0.014700602463356378,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4.859812404361672
190,Studio apartment in chinatown,-1.2952930432055922,-2.4904554029040913,-1.925012799342933,-0.5918481469306653,-0.4295106956787127,-1.4369087904022355,-0.5430874756230608,165.0,0.828999141523575,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,5.10594547390058
191,1 Block to Metro in Fun Group House,1.6300909458802197,0.4101259049605934,0.45441819576367404,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,54.0,-0.6192149923324153,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,1.2503985640915676,-0.5641122692229751,-0.7002266991249751,-1.2344270178443206,0.4191537548024249,-1.221810384247748,0.6774137512987364,-0.3891493148089094,-0.3563195095221102,0.7102806993386852,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,3.9889840465642745
192,Private suite with bath and loft,-1.2599663820377935,0.5952693926966371,0.7485051726869626,-0.5918481469306653,-0.4295106956787127,-0.2506879948032519,-0.5430874756230608,125.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.01829765720493445,-0.47447284962949143,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.45852192246002316,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4.8283137373023015
193,3BR house 20 min. from White House!,1.0816865867991532,0.5952693926966371,-1.925012799342933,1.3780369308954543,1.2669571941930564,2.1217535963947154,1.9506307037286998,120.0,-0.8166987378582321,-0.46049569642034127,0.7009316984896329,-0.01829765720493445,-0.44130224551947106,0.8366590354731858,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.7721031136743108,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4.787491742782046
194,Walking distance from Pope visit,-1.2582841600774222,-2.4904554029040913,-1.925012799342933,1.3780369308954543,1.2669571941930564,2.1217535963947154,3.613109489963207,2000.0,-0.8166987378582321,-0.46049569642034127,-0.3215360853637992,-0.018326340613993578,-0.5076434537395118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563195095221102,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,7.600902459542082
195,2 BR Apartment in Columbia Heights!,0.7772044119719352,-2.4904554029040913,-1.925012799342933,0.39309439198239454,-0.4295106956787127,0.9355328007957316,-0.5430874756230608,299.0,-0.8166987378582321,-0.46049569642034127,-0.06591913940044118,-0.01829765720493445,-0.34179043318941,0.3272876519473091,0.5808383245715515,0.6328007310235059,0.4191537548024249,0.4042185363447895,0.6774137512987364,0.7947054518495527,-0.3563195095221102,-0.9146400187717143,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,5.700443573390687
196,Columbia Heights Renovated 1 BR,-0.4104442920502518,-0.0835900623355231,0.7485051726869626,0.39309439198239454,-0.4295106956787127,-0.2506879948032519,0.2881519174941927,89.0,-0.48755916198187066,0.2802803491293055,-0.06591913940044118,-0.01829765720493445,0.08942742024085479,-3.365654878615297,-1.981291722821502,-4.03526864114606,-2.532200622523959,-1.221810384247748,-2.643495700397196,-2.7568588481258334,-0.3563195095221102,-0.43001454144054246,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,4.48863636973214
